date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:15:31	268940/268940	---MCZ	200	added ('OK')	application/pdf	etag:%22db7f78193495af5d147ea8a767746dce-ssl-df%22	https://ecetfreedom.netlify.app/syllabus/TS/cse.pdf	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/syllabus/TS/cse.pdf	(from https://ecetfreedom.netlify.app/syllabus.html)
10:15:32	331424/331424	---MCZ	200	added ('OK')	application/pdf	etag:%222888acb36c4c77155f637a485cd3d321-ssl-df%22	https://ecetfreedom.netlify.app/syllabus/TS/civil.pdf	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/syllabus/TS/civil.pdf	(from https://ecetfreedom.netlify.app/syllabus.html)
10:15:33	330533/330533	---MCZ	200	added ('OK')	application/pdf	etag:%226f87046704e068aee4e313f8f271a625-ssl-df%22	https://ecetfreedom.netlify.app/syllabus/TS/ece.pdf	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/syllabus/TS/ece.pdf	(from https://ecetfreedom.netlify.app/syllabus.html)
10:15:33	272913/272913	---MCZ	200	added ('OK')	application/pdf	etag:%22b1f4f9250153edba9dc9348fdda40914-ssl-df%22	https://ecetfreedom.netlify.app/syllabus/TS/eee.pdf	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/syllabus/TS/eee.pdf	(from https://ecetfreedom.netlify.app/syllabus.html)
10:15:35	268969/268969	---MCZ	200	added ('OK')	application/pdf	etag:%2299502590a4b8c2bba6752bde73c779b6-ssl-df%22	https://ecetfreedom.netlify.app/syllabus/TS/mech.pdf	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/syllabus/TS/mech.pdf	(from https://ecetfreedom.netlify.app/syllabus.html)
10:15:36	100581/100581	---MCZ	200	added ('OK')	application/pdf	etag:%22e8f187d5c3d090f5037846abd2ab78bc-ssl-df%22	https://ecetfreedom.netlify.app/syllabus/AP/COMPUTER%20SCIENCE%20AND%20%20ENGINEERING.pdf	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/syllabus/AP/COMPUTER%20SCIENCE%20AND%20%20ENGINEERING.pdf	(from https://ecetfreedom.netlify.app/syllabus.html)
10:15:36	115731/115731	---MCZ	200	added ('OK')	application/pdf	etag:%226a3695a0a2fa5edf20aa957a488843f4-ssl-df%22	https://ecetfreedom.netlify.app/syllabus/AP/CIVIL%20ENGINEERING.pdf	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/syllabus/AP/CIVIL%20ENGINEERING.pdf	(from https://ecetfreedom.netlify.app/syllabus.html)
10:15:37	108981/108981	---MCZ	200	added ('OK')	application/pdf	etag:%2214138823364d916521912de9735b90bb-ssl-df%22	https://ecetfreedom.netlify.app/syllabus/AP/ELECTRONICS%20AND%20COMMUNICATION%20ENGINEERING.pdf	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/syllabus/AP/ELECTRONICS%20AND%20COMMUNICATION%20ENGINEERING.pdf	(from https://ecetfreedom.netlify.app/syllabus.html)
10:15:37	110101/110101	---MCZ	200	added ('OK')	application/pdf	etag:%2236ed9b6192e5b7f9490b3f0fadc31da0-ssl-df%22	https://ecetfreedom.netlify.app/syllabus/AP/ELECTRICAL%20AND%20ELECTRONICS%20ENGINEERING.pdf	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/syllabus/AP/ELECTRICAL%20AND%20ELECTRONICS%20ENGINEERING.pdf	(from https://ecetfreedom.netlify.app/syllabus.html)
10:15:39	102576/102576	---MCZ	200	added ('OK')	application/pdf	etag:%22e889cb9e4786a5577558ca1ffeac10d1-ssl-df%22	https://ecetfreedom.netlify.app/syllabus/AP/MECHANICAL%20ENGINEERING.pdf	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/syllabus/AP/MECHANICAL%20ENGINEERING.pdf	(from https://ecetfreedom.netlify.app/syllabus.html)
10:15:39	410904/410904	---MCZ	200	added ('OK')	application/pdf	etag:%220eee5058ce3ab54abfc8bc1e21414254-ssl-df%22	https://ecetfreedom.netlify.app/syllabus/AP/MATHEMATICS%20(FOR%20DIPLOMA%20HOLDERS).pdf	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/syllabus/AP/MATHEMATICS%20(FOR%20DIPLOMA%20HOLDERS).pdf	(from https://ecetfreedom.netlify.app/syllabus.html)
10:15:39	301791/301791	---MCZ	200	added ('OK')	application/pdf	etag:%22fbb6546493b9316b98e8b38a9bbcf096-ssl-df%22	https://ecetfreedom.netlify.app/syllabus/AP/PHYSICS.pdf	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/syllabus/AP/PHYSICS.pdf	(from https://ecetfreedom.netlify.app/syllabus.html)
10:15:40	300459/300459	---MCZ	200	added ('OK')	application/pdf	etag:%2268a948dcc4d85e59cde8e14651b5ecc0-ssl-df%22	https://ecetfreedom.netlify.app/syllabus/AP/CHEMISTRY.pdf	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/syllabus/AP/CHEMISTRY.pdf	(from https://ecetfreedom.netlify.app/syllabus.html)
10:15:40	9744/9744	---MCZ	200	added ('OK')	text/css	etag:%22df86eb7b2acd40a1c353d6f80e4ec8c8-ssl-df%22	https://ecetfreedom.netlify.app/css/question.css	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/css/question.css	(from https://ecetfreedom.netlify.app/question.html)
10:15:41	2110/2110	---M-Z	200	added ('OK')	text/css	etag:%226cc9ab82b917a34e9ab4f79a1d89554d-ssl-df%22	https://ecetfreedom.netlify.app/css/spinkit.css	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/css/spinkit.css	(from https://ecetfreedom.netlify.app/question.html)
10:15:41	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1667571734-ssl-df	https://ecetfreedom.netlify.app/polyfill.io/v3/polyfill.min1162.js?features=es6	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/polyfill.io/v3/polyfill.min1162.601162.delayed	(from https://ecetfreedom.netlify.app/question.html)
10:15:42	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1667571734-ssl-df	https://ecetfreedom.netlify.app/cdn.jsdelivr.net/npm/mathjax%403/es5/tex-mml-chtml.js	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/cdn.jsdelivr.net/npm/mathjax@3/es5/tex-mml-chtml.61.delayed	(from https://ecetfreedom.netlify.app/question.html)
10:15:42	374595/374595	---MCZ	200	added ('OK')	application/json	etag:%2247bff2b4dbf6353f158f20b5729b6d90-ssl-df%22	https://ecetfreedom.netlify.app/datafile.json	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/datafile.json	(from https://ecetfreedom.netlify.app/question.html)
10:15:43	12328/12328	---M--	200	added ('OK')	image/jpeg	etag:%22fd3ca4e626eef41efbe4720117a70e3b-ssl%22	https://ecetfreedom.netlify.app/qimages/2019/00007.jpg	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/qimages/2019/00007.jpg	(from https://ecetfreedom.netlify.app/question.html)
10:15:43	853/853	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%2252686dc0e1a304df71ce37c110ea82fc-ssl-df%22	https://ecetfreedom.netlify.app/qimages/TEcet-2019/00001.html	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/qimages/TEcet-2019/00001.64.delayed	(from https://ecetfreedom.netlify.app/question.html)
10:15:44	1808/1808	---M-Z	200	added ('OK')	text/html	etag:%2252686dc0e1a304df71ce37c110ea82fc-ssl-df%22	https://ecetfreedom.netlify.app/qimages/tecet-2019/00001	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/qimages/tecet-2019/00001.html	(from https://ecetfreedom.netlify.app/question.html)
10:15:44	14998/14998	---MCZ	200	added ('OK')	application/javascript	etag:%2207483c1f5a490eecdb0344072ca9c849-ssl-df%22	https://ecetfreedom.netlify.app/js/question.js	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/js/question.js	(from https://ecetfreedom.netlify.app/question.html)
10:15:45	7198/7198	---MCZ	200	added ('OK')	text/css	etag:%22048bb68c3a5d22efd491042825a86cfc-ssl-df%22	https://ecetfreedom.netlify.app/css/mocktest.css	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/css/mocktest.css	(from https://ecetfreedom.netlify.app/mocktest6ce8.html?name=mt1&year=2019&key=3918A6454335A69EA25BD2B9EF5DD8B2)
10:15:45	1421/1421	---MCZ	200	added ('OK')	text/css	etag:%2298e55c967ce5e8059b204ad63fe200d4-ssl-df%22	https://ecetfreedom.netlify.app/css/instructions.css	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/css/instructions.css	(from https://ecetfreedom.netlify.app/mocktest6ce8.html?name=mt1&year=2019&key=3918A6454335A69EA25BD2B9EF5DD8B2)
10:15:46	1363/1363	---M-Z	200	added ('OK')	text/css	etag:%22bcd03b1ffc49ab95719b161c2947b852-ssl-df%22	https://ecetfreedom.netlify.app/css/confirmation.css	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/css/confirmation.css	(from https://ecetfreedom.netlify.app/mocktest6ce8.html?name=mt1&year=2019&key=3918A6454335A69EA25BD2B9EF5DD8B2)
10:15:47	13371/13371	---MCZ	200	added ('OK')	text/html	etag:%224d9b3bf1443354580de9831d3c4ae502-ssl-df%22	https://ecetfreedom.netlify.app/mocktest.html	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/mocktest.html	(from https://ecetfreedom.netlify.app/mocktest6ce8.html?name=mt1&year=2019&key=3918A6454335A69EA25BD2B9EF5DD8B2)
10:15:47	8156/8156	---M--	200	added ('OK')	image/jpeg	etag:%22c13ec193b132b57c85becbe52f3a4bc8-ssl%22	https://ecetfreedom.netlify.app/images/indications/sliver.jpg	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/images/indications/sliver.jpg	(from https://ecetfreedom.netlify.app/mocktest6ce8.html?name=mt1&year=2019&key=3918A6454335A69EA25BD2B9EF5DD8B2)
10:15:48	8176/8176	---M--	200	added ('OK')	image/jpeg	etag:%22b4b452ab942e32bb73554e38bcb04ac7-ssl%22	https://ecetfreedom.netlify.app/images/indications/red.jpg	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/images/indications/red.jpg	(from https://ecetfreedom.netlify.app/mocktest6ce8.html?name=mt1&year=2019&key=3918A6454335A69EA25BD2B9EF5DD8B2)
10:15:48	8158/8158	---M--	200	added ('OK')	image/jpeg	etag:%22a4c51de64bff421b5c34ec345b935afe-ssl%22	https://ecetfreedom.netlify.app/images/indications/green.jpg	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/images/indications/green.jpg	(from https://ecetfreedom.netlify.app/mocktest6ce8.html?name=mt1&year=2019&key=3918A6454335A69EA25BD2B9EF5DD8B2)
10:15:49	8172/8172	---M--	200	added ('OK')	image/jpeg	etag:%22d4384b96e035fb1e447a293d455ced15-ssl%22	https://ecetfreedom.netlify.app/images/indications/violet.jpg	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/images/indications/violet.jpg	(from https://ecetfreedom.netlify.app/mocktest6ce8.html?name=mt1&year=2019&key=3918A6454335A69EA25BD2B9EF5DD8B2)
10:15:49	7756/7756	---M--	200	added ('OK')	image/jpeg	etag:%22be386ec4fbb8ae69e7c39d0161a854bc-ssl%22	https://ecetfreedom.netlify.app/images/indications/blue.jpg	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/images/indications/blue.jpg	(from https://ecetfreedom.netlify.app/mocktest6ce8.html?name=mt1&year=2019&key=3918A6454335A69EA25BD2B9EF5DD8B2)
10:15:50	6974/6974	---MCZ	200	added ('OK')	application/javascript	etag:%222103f3768151f305bf2104f5fced4174-ssl-df%22	https://ecetfreedom.netlify.app/js/mocktest.js	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/js/mocktest.js	(from https://ecetfreedom.netlify.app/mocktest6ce8.html?name=mt1&year=2019&key=3918A6454335A69EA25BD2B9EF5DD8B2)
10:15:51	14046/14046	---MCZ	200	added ('OK')	text/html	etag:%22cc984ca544e89627aae463d38022a1e6-ssl-df%22	https://ecetfreedom.netlify.app/mocktest2.html	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/mocktest2.html	(from https://ecetfreedom.netlify.app/mocktest2dfa1.html?name=mt4&year=2019&key=86F7A8E49FEC936938F6957EC1145E20)
10:15:51	7005/7005	---MCZ	200	added ('OK')	application/javascript	etag:%22cb6d0551bd4b8b22463074b045422396-ssl-df%22	https://ecetfreedom.netlify.app/js/mocktest2.js	C:/My%20Web%20Sites/EcetCoach/ecetfreedom.netlify.app/js/mocktest2.js	(from https://ecetfreedom.netlify.app/mocktest2dfa1.html?name=mt4&year=2019&key=86F7A8E49FEC936938F6957EC1145E20)
